name,position,age,player_id,season,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr_x,special_teams_tds,fantasy_points,fantasy_points_ppr,games,tgt_sh,ay_sh,yac_sh,wopr_y,ry_sh,rtd_sh,rfd_sh,rtdfd_sh,dom,w8dom,yptmpa,ppr_sh
Ben Koyack,TE,28.1,00-0032139,2019,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,3,9.0,0,0.0,0.0,5.0,3.0,0.0,-1.5719149569049478,0,1.5,0.06719367588932806,0.012596847448570666,0.10960830704799156,0.0,0.9,1.9,3,0.02112676056338028,0.004205214465937763,0.007142857142857143,0.03505431241782063,0.010262257696693273,0.0,0.0,0.0,0.005131128848346636,0.008209806157354619,0.06338028169014084,0.007230382829743512
Ben Roethlisberger,QB,42.1,00-0022924,2019,35,62,351.0,0,1.0,2.0,7.0,1,0,576.0,193.0,14.0,-13.165258370914653,0,1.2692240627724498,-0.09330683169975983,1,7.0,0,0.0,0.0,0.0,0.03243474895134568,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,12.74,12.74,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08778941565600881
Ben Watson,TE,40.4,00-0022943,2019,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,17,24,173.0,0,0.0,0.0,214.0,83.0,9.0,10.201868154256768,0,9.383070456113934,0.6258784225773292,0.7629468006113211,1.4728803942939186,0.0,17.3,34.3,9,0.0670391061452514,0.07762060210373595,0.08081791626095423,0.16265514090086586,0.07737030411449015,0.0,0.08411214953271028,0.075,0.03868515205724508,0.06189624329159213,0.48324022346368717,0.04397774187758032
Bennie Fowler,WR,30.7,00-0030670,2019,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,20.0,0,0.0,0.0,1.0,1.3890039115212858,0,23,36,193.0,0,0.0,0.0,370.0,29.0,12.0,3.650028993010937,1,5.800160989179737,0.906904527967512,1.3150006943185293,2.2808572779742384,0.0,23.3,46.3,8,0.11356466876971609,0.16517857142857142,0.026605504587155965,0.3024898602974313,0.08784706417842512,0.0,0.11428571428571428,0.1,0.04392353208921256,0.0702776513427401,0.6088328075709779,0.060986854237466734
Benny Snell,RB,26.1,00-0035217,2019,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,108,426.0,2,1.0,1.0,19.0,-12.910619200731162,0,3,4,23.0,0,0.0,0.0,-2.0,22.0,0.0,-0.8570986005943269,0,-8.0,0.18697501329080277,-0.048337166727644695,0.24662650322685287,0.0,54.900000000000006,57.900000000000006,11,0.012698412698412698,-0.0008291873963515755,0.018596787827557058,0.01838426913053779,0.011052378664103796,0.0,0.0,0.0,0.005526189332051898,0.008841902931283037,0.07301587301587302,0.07718559202282242
Bilal Powell,RB,33.3,00-0028064,2019,0,1,0.0,0,0.0,0.0,0.0,0,0,13.0,0.0,0.0,-0.5224094889126718,0,0.0,0.0,59,229.0,0,0.0,0.0,12.0,-9.88228143696324,0,7,12,33.0,0,0.0,0.0,21.0,45.0,0.0,-3.097465659258887,0,-3.233333333333333,0.39184371184371186,0.10364242354066677,0.6603152642440345,0.0,26.200000000000003,33.2,12,0.030379746835443037,0.006126021003500583,0.033707865168539325,0.050470437055965024,0.011995637949836423,0.0,0.0,0.0,0.0059978189749182115,0.009596510359869139,0.08354430379746836,0.03735205436298997
Blake Bell,TE,32.6,00-0032062,2019,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,8,15,67.0,0,0.0,0.0,99.0,9.0,3.0,-2.6810481281318297,0,5.622710622710622,0.47760841292281453,0.31226735221129515,0.9349997659321284,0.0,6.7,14.700000000000001,11,0.04032258064516129,0.03241650294695481,0.006245662734212352,0.0864170733253058,0.021317212853961185,0.0,0.02127659574468085,0.01818181818181818,0.010658606426980593,0.01705377028316895,0.18010752688172044,0.013365823498390645
Blake Bortles,QB,31.2,00-0031407,2019,1,2,3.0,0,0.0,0.0,0.0,0,0,-3.0,6.0,0.0,-1.4286358838435262,0,0.0,0.0,2,-9.0,0,0.0,0.0,0.0,-1.5997096043429337,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-0.78,-0.78,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004131355932203391
Blake Jarwin,TE,29.6,00-0033658,2019,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,31,41,365.0,3,1.0,0.0,329.0,157.0,17.0,14.137268413622763,0,27.07216826959474,1.1631520478871593,1.029526844378712,2.4653968628958376,0.0,54.5,85.5,15,0.07414104882459313,0.06457311089303239,0.08986834573554665,0.1628700619513156,0.08222572651498085,0.10714285714285714,0.08095238095238096,0.08403361344537816,0.09468429182891899,0.08720915264055612,0.6600361663652803,0.055391432791728215
Bo Scarbrough,RB,26.4,00-0034432,2019,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,89,377.0,1,1.0,1.0,15.0,-13.343211672763573,0,1,4,5.0,0,0.0,0.0,-8.0,8.0,0.0,-0.45766612817533314,0,-1.0,0.11228070175438595,-0.030676156583629894,0.14694774302303804,0.0,42.2,43.2,6,0.020942408376963352,-0.004739336492890996,0.018604651162790697,0.027622143371132234,0.004314063848144953,0.0,0.0,0.0,0.0021570319240724763,0.003451251078515962,0.02617801047120419,0.10045109984653305
Bobo Wilson,WR,26.3,00-0033434,2019,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,3,11,35.0,0,0.0,0.0,135.0,3.0,2.0,-11.108800250629429,0,1.3657552214710926,0.29180492709904476,0.3498272746257615,0.6825864828866002,0.0,3.5,6.5,5,0.05641025641025641,0.06719761075161772,0.005008347245409015,0.1383734732166788,0.022392834293026232,0.0,0.02531645569620253,0.022222222222222223,0.011196417146513116,0.017914267434420986,0.1794871794871795,0.012852962113422446
Boston Scott,RB,28.9,00-0034414,2019,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,61,245.0,5,1.0,0.0,17.0,-4.025542852206854,0,24,26,204.0,0,1.0,0.0,-46.0,273.0,10.0,8.494156315631699,0,-3.8859014548669712,0.635,-0.21637788525982665,0.8010354803181212,0.0,74.9,98.9,8,0.08552631578947369,-0.020344980097302078,0.2532467532467532,0.11201348960636887,0.09798270893371758,0.0,0.09259259259259259,0.08333333333333333,0.04899135446685879,0.07838616714697406,0.6710526315789473,0.13238207420892006
Brandin Cooks,WR,30.5,00-0031236,2019,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,6,52.0,0,0.0,0.0,3.0,2.280170983518474,0,42,72,583.0,2,0.0,0.0,1004.0,169.0,32.0,18.556150601794137,0,20.85611139468645,1.8035661721681828,3.0940836148728548,4.8712077886632725,0.0,75.5,117.5,14,0.1258741258741259,0.22750963063675503,0.08132820019249277,0.37081889332059287,0.1370797084411004,0.09090909090909091,0.1553398058252427,0.14912280701754385,0.11399439967509566,0.1278455849346985,1.0192307692307692,0.08456157522021994
Brandon Allen,QB,31.6,00-0032434,2019,39,84,515.0,3,2.0,9.0,59.0,0,0,646.0,234.0,20.0,-21.54833991266867,0,2.378838452925213,0.000392419353882012,10,39.0,0,0.0,0.0,4.0,5.024449531803839,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,32.5,32.5,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1737782055395145
Brandon Bolden,RB,34.2,00-0029239,2019,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,15,68.0,3,0.0,0.0,5.0,3.227606079832185,0,9,11,111.0,1,0.0,0.0,66.0,59.0,6.0,-0.1773866069270298,0,26.404761904761905,0.27003602490343837,0.24450131280428955,0.5762049563181603,0.0,41.9,50.9,9,0.030555555555555555,0.02547279042840602,0.05320108205590622,0.06621156567605815,0.04573547589616811,0.07692307692307693,0.05405405405405406,0.056451612903225805,0.06132927640962252,0.05197299610154987,0.30833333333333335,0.0608066134658575
Brandon Zylstra,WR,31.0,00-0034052,2019,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,8,12,106.0,0,0.0,0.0,160.0,10.0,5.0,5.457556423236383,0,2.101010101010101,0.2641018569589998,0.43446739633231296,0.7002799628711188,0.0,10.600000000000001,18.6,4,0.06976744186046512,0.10702341137123746,0.0165016501650165,0.19026989188768764,0.1075050709939148,0.0,0.09615384615384616,0.09433962264150944,0.0537525354969574,0.08600405679513184,0.6162790697674418,0.06622988178322176
Braxton Berrios,WR,28.5,00-0034419,2019,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,6,13,115.0,0,0.0,0.0,107.0,87.0,3.0,0.5288416584953666,0,8.85045045045045,0.47706880932687384,0.4745933759875267,1.0478185771815793,0.0,11.5,17.5,6,0.06403940886699508,0.05768194070080863,0.14871794871794872,0.14220466586113953,0.09527754763877382,0.0,0.04918032786885246,0.045454545454545456,0.04763877381938691,0.07622203811101906,0.5665024630541872,0.04660700969425802
Breshad Perriman,WR,30.5,00-0032054,2019,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,2,16.0,0,0.0,0.0,1.0,0.668429046520032,0,36,69,645.0,6,0.0,0.0,1128.0,127.0,29.0,29.587289192126466,0,7.330992507350323,1.9007882742810938,3.0058049262076043,4.955245859766963,0.0,102.1,138.1,14,0.12568306010928962,0.19915254237288135,0.07683000604960677,0.34784662406223954,0.142604466062348,0.2,0.13615023474178403,0.1440329218106996,0.171302233031174,0.15408357284987842,1.174863387978142,0.09720423447266174
Brett Hundley,QB,29.7,00-0031589,2019,5,11,49.0,0,0.0,2.0,11.0,0,0,114.0,34.0,2.0,-3.3660533055521373,0,0.6363636363636364,0.030803473641165598,7,41.0,0,0.0,0.0,3.0,1.8468682185630314,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,6.0600000000000005,6.0600000000000005,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025778458397141397
Brian Hill,RB,27.3,00-0033567,2019,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,78,323.0,2,0.0,0.0,19.0,-6.986916255206344,0,10,14,69.0,1,0.0,0.0,21.0,54.0,4.0,1.8286578823281685,0,24.848484848484848,0.3591817395016978,0.05554843022470102,0.5776565104098373,0.0,57.2,67.2,10,0.03286384976525822,0.006304413089162414,0.04817127564674398,0.05433930511921726,0.02271231073074391,0.07142857142857142,0.025157232704402517,0.028901734104046242,0.04707044107965767,0.032455562870309415,0.1619718309859155,0.06954218064409305
Brian Hoyer,QB,38.4,00-0026625,2019,35,65,372.0,4,4.0,5.0,47.0,2,1,559.0,157.0,22.0,-26.09413856433026,0,1.5720193187916283,-0.004989654741987551,8,2.0,0,0.0,0.0,0.0,-3.9506511330255307,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,21.080000000000002,21.080000000000002,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06491746735649175
Buddy Howell,RB,26.9,00-0034449,2019,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,5,10.0,0,0.0,0.0,1.0,0.6504707983403932,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.007736345350456445
Byron Pringle,WR,30.4,00-0034297,2019,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,12,16,170.0,1,0.0,0.0,178.0,63.0,7.0,7.159080135519616,0,19.743207282913165,0.44160541035541034,0.47422259990762433,0.9943639354684525,0.0,23.0,35.0,6,0.07111111111111111,0.08416075650118203,0.07,0.17399527186761227,0.09725400457665904,0.1111111111111111,0.09333333333333334,0.09523809523809523,0.10418255784388508,0.10002542588354947,0.7555555555555555,0.06324310650139134
C.J. Anderson,RB,30.2,00-0029854,2019,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,16,43.0,0,0.0,0.0,1.0,-6.984056212066207,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,4.3,4.3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02126607319485658
C.J. Board,WR,30.2,00-0033367,2019,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,2,4,31.0,0,0.0,0.0,31.0,6.0,1.0,-0.2528004284831695,0,2.1011904761904763,0.10389610389610389,0.0929451287793953,0.22090574598973256,0.0,3.1000000000000005,5.1000000000000005,2,0.05263157894736842,0.049441786283891544,0.025,0.11850079744816586,0.060784313725490195,0.0,0.04,0.037037037037037035,0.030392156862745098,0.04862745098039216,0.40789473684210525,0.03578947368421053
C.J. Ham,RB,30.7,00-0032918,2019,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,7,17.0,0,0.0,0.0,2.0,-5.83434106700588,0,17,26,149.0,1,0.0,0.0,41.0,125.0,6.0,0.6549290770569396,0,-31.564102564102562,0.8953806695186005,0.2418438530926905,1.5123617014427841,0.0,22.6,39.6,13,0.06483790523690773,0.013598673300165837,0.0832778147901399,0.10813579649549426,0.04945237305011616,0.047619047619047616,0.041666666666666664,0.04242424242424243,0.048535710334581886,0.04908570796390246,0.371571072319202,0.035243231697549
C.J. Prosise,RB,28.8,00-0032393,2019,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,23,72.0,1,1.0,1.0,4.0,-7.898931277624797,0,10,12,76.0,0,0.0,0.0,51.0,66.0,3.0,2.613289289176464,0,5.165853658536585,0.32815993788819875,0.172691560527235,0.6131239992013626,0.0,18.8,28.8,8,0.042704626334519574,0.018240343347639486,0.07829181494661921,0.07864921417989096,0.034830430797433545,0.0,0.030927835051546393,0.027522935779816515,0.017415215398716773,0.027864344637946837,0.2704626334519573,0.03894102057924768
C.J. Uzomah,TE,31.2,00-0032134,2019,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,27,40,242.0,2,0.0,0.0,156.0,135.0,12.0,3.221565894107811,0,15.038591898297781,1.1334508368947662,0.5506604725649051,2.085638586137583,0.0,36.2,63.2,13,0.07984031936127745,0.03855659911023233,0.09955752212389381,0.15060575833010204,0.07469135802469136,0.14285714285714285,0.07547169811320754,0.08092485549132948,0.1087742504409171,0.08832451499118166,0.48303393213572854,0.061015640084958495
Calvin Ridley,WR,29.3,00-0034837,2019,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,2,34.0,0,0.0,0.0,2.0,2.014208789623808,0,63,93,866.0,7,0.0,0.0,1246.0,138.0,47.0,46.648113319561965,1,9.553894842014225,2.274407610180033,3.5437455574755945,5.892233305502966,0.0,134.0,197.0,13,0.16939890710382513,0.27217125382262997,0.08897485493230174,0.4718353637138417,0.20907774022211492,0.28,0.23039215686274508,0.23580786026200873,0.24453887011105746,0.22326219217769194,1.5774134790528234,0.14891751330430575
Cam Newton,QB,34.9,00-0027939,2019,50,89,572.0,0,1.0,6.0,43.0,0,0,793.0,204.0,29.0,-6.708514380294688,0,1.604201680672269,-0.016798508740142222,5,-2.0,0,2.0,2.0,0.0,-14.761353273061104,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,16.68,16.68,2,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.10645902476384989
Cam Sims,WR,28.2,00-0034104,2019,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,2,3,27.0,0,0.0,0.0,35.0,8.0,1.0,1.9953935709781945,0,1.6428571428571428,0.08416988416988416,0.13836671802773498,0.22311152887424074,0.0,2.7,4.7,2,0.04,0.06363636363636363,0.03773584905660377,0.1109090909090909,0.0531496062992126,0.0,0.041666666666666664,0.03571428571428571,0.0265748031496063,0.042519685039370085,0.36,0.025694292586923243
Cameron Brate,TE,32.7,00-0031273,2019,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,36,55,311.0,4,0.0,0.0,385.0,90.0,21.0,3.9523331831749884,0,12.979392613304558,1.3805978743589848,0.872759227368384,2.6818282706963457,0.0,55.1,91.1,14,0.10223048327137546,0.06868867082961641,0.05593536357986327,0.20829666157075633,0.07013982859720343,0.13333333333333333,0.1,0.10416666666666667,0.10173658096526839,0.08277852954442941,0.5780669144981413,0.0659113271980089
Carlos Hyde,RB,33.4,00-0031045,2019,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,245,1070.0,6,4.0,2.0,55.0,-13.75208536098944,0,10,16,42.0,0,0.0,0.0,22.0,51.0,2.0,-17.26992186147254,0,-14.25,0.46833879153887265,0.07010758267136151,0.751583495178262,0.0,143.2,153.2,16,0.0299625468164794,0.004639392661324336,0.02820796460176991,0.04865533435377857,0.010286554004408524,0.0,0.009852216748768473,0.008695652173913044,0.005143277002204262,0.00822924320352682,0.07865168539325842,0.10482237670370573
Carson Wentz,QB,31.2,00-0032950,2019,388,607,4039.0,27,7.0,37.0,230.0,10,4,4889.0,1805.0,213.0,42.42268962561957,2,14.405865536260496,1.4588749840683057,62,243.0,1,5.0,3.0,21.0,-8.714505911630113,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,275.86,275.86,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18492746628053522
Case Keenum,QB,36.1,00-0028986,2019,160,247,1707.0,11,5.0,15.0,145.0,4,2,1700.0,800.0,83.0,-3.2112300295661775,0,9.133169691238152,0.7941545190690309,9,12.0,1,2.0,1.0,2.0,-6.386571974988328,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,103.48,103.48,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14798078023109484
Cedrick Wilson,WR,28.4,00-0034418,2019,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,5,8,46.0,0,0.0,0.0,134.0,11.0,2.0,2.3953404419880826,0,0.7301587301587301,0.20891861761426977,0.3686795515934164,0.5714536125367962,0.0,4.6000000000000005,9.600000000000001,3,0.06611570247933884,0.10576164167324388,0.040740740740740744,0.18378286705760338,0.053613053613053616,0.0,0.045454545454545456,0.0425531914893617,0.026806526806526808,0.042890442890442894,0.38016528925619836,0.031712473572938694
Cethan Carter,TE,30.4,00-0033338,2019,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,2,3,13.0,1,0.0,0.0,8.0,5.0,2.0,2.3386816620477475,0,1.625,0.10600255427841634,0.034934497816593885,0.18345797988924023,0.0,7.3,9.3,2,0.05084745762711865,0.016260162601626018,0.031446540880503145,0.08927931652197879,0.03812316715542522,0.5,0.09523809523809523,0.13043478260869565,0.2690615835777126,0.13049853372434017,0.22033898305084745,0.06501677852348994
Chad Beebe,WR,28.7,00-0034309,2019,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,2,2,70.0,0,0.0,0.0,4.0,66.0,2.0,6.3147899011091795,0,15.25,0.14814814814814814,0.013559322033898305,0.23171374764595104,0.0,7.000000000000001,9.0,2,0.047619047619047616,0.010362694300518135,0.42038216560509556,0.07971872686898593,0.21341463414634146,0.0,0.2,0.16666666666666666,0.10670731707317073,0.17073170731707318,1.6666666666666667,0.06386602327561737
Chad Williams,WR,28.4,00-0033933,2019,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,1,0.0,0,0.0,0.0,15.0,0.0,0.0,-1.0844576968811452,0,0.0,0.02857142857142857,0.04201680672268908,0.0722689075630252,0.0,0.0,0.0,1,0.027777777777777776,0.042735042735042736,0.0,0.07585470085470086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charles Clay,TE,32.2,00-0028112,2019,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,18,24,237.0,1,0.0,0.0,152.0,95.0,12.0,10.622719018028913,0,17.40190985485103,0.802979301750258,0.6231702572679413,1.640688132712946,0.0,29.7,47.7,15,0.046966731898238745,0.039978958442924775,0.05484988452655889,0.10243326460169794,0.06826036866359447,0.05555555555555555,0.0736196319018405,0.0718232044198895,0.06190796210957501,0.06571940604198669,0.4637964774951076,0.03744171808034663
Charles Jones,TE,24.8,00-0035553,2019,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,5.0,0,0.0,0.0,3.0,2.0,0.0,-0.6341140447184443,0,1.6666666666666667,0.02564102564102564,0.01293103448275862,0.047513262599469495,0.0,0.5,1.5,1,0.02564102564102564,0.01293103448275862,0.015625,0.04880636604774536,0.01694915254237288,0.0,0.0,0.0,0.00847457627118644,0.013559322033898306,0.1282051282051282,0.014018691588785047
Chase Daniel,QB,37.3,00-0026544,2019,45,64,435.0,3,2.0,7.0,48.0,0,0,430.0,135.0,22.0,4.71388089451859,0,2.6494186046511627,0.2560153605421688,6,6.0,0,0.0,0.0,2.0,-1.017934062212047,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,26.000000000000004,26.000000000000004,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11896046852122988
Chase Edmonds,RB,28.0,00-0034681,2019,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,60,303.0,4,0.0,0.0,12.0,2.656103903951589,0,12,21,105.0,1,0.0,0.0,5.0,105.0,5.0,-2.4322924300649933,0,-2.7936507936507944,0.693983748016006,0.03478314791638218,1.0653238255654767,0.0,70.8,82.8,10,0.05737704918032787,0.0017587055926837848,0.09292035398230089,0.08747253824463883,0.04188272836059035,0.09090909090909091,0.0423728813559322,0.046511627906976744,0.06639590963484063,0.05168800087029046,0.28688524590163933,0.09864423741332888
Chester Rogers,WR,30.1,00-0032355,2019,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,18.0,0,0.0,0.0,1.0,1.0984575068578124,0,16,28,179.0,2,0.0,0.0,243.0,69.0,11.0,8.082244966424835,0,8.53270578923564,0.9062284334023465,0.9207718840143472,2.0038829689135627,0.0,31.7,47.7,9,0.0975609756097561,0.10756972111553785,0.07172557172557173,0.23239724030706443,0.09955506117908787,0.13333333333333333,0.11224489795918367,0.11504424778761062,0.11644419725621061,0.10631071560993698,0.6236933797909407,0.06642343897955774
Chris Carson,RB,29.4,00-0033594,2019,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,278,1230.0,7,6.0,3.0,75.0,-25.58410055277179,0,37,47,266.0,2,1.0,1.0,-48.0,317.0,10.0,4.7764468708192,0,63.88549783549784,1.6866142706222236,-0.2428705904743079,2.3599119926013197,0.0,195.6,232.6,15,0.09853249475890985,-0.010443864229765013,0.19352869352869354,0.13944365075455276,0.06860974980655146,0.06896551724137931,0.057803468208092484,0.0594059405940594,0.06878763352396539,0.06868090329351703,0.5576519916142557,0.1654009158915721
Chris Conley,WR,31.4,00-0032128,2019,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,47,90,775.0,5,0.0,0.0,1293.0,240.0,36.0,38.85092857975067,1,9.965593215236812,2.5879288845738984,4.903030809456327,7.314014893480277,0.0,109.5,156.5,16,0.15280135823429541,0.28926174496644297,0.12678288431061807,0.46061143332459753,0.19264230673626648,0.20833333333333334,0.19672131147540983,0.19806763285024154,0.20048782003479992,0.19578051205567987,1.3157894736842106,0.11713896498555411
Chris Godwin,WR,28.1,00-0033921,2019,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,8.0,0,0.0,0.0,0.0,0.5353318304987624,0,86,121,1333.0,9,0.0,0.0,1267.0,577.0,63.0,84.86158088088972,1,20.089310418944393,3.2690589064406614,3.4801805720740435,7.339714760112821,0.0,190.1,276.1,14,0.2168458781362007,0.22556524835321345,0.32971428571428574,0.5057210158868719,0.29035068612502724,0.3,0.2850678733031674,0.2868525896414343,0.2951753430625136,0.2922805489000218,2.388888888888889,0.19085605264613173
Chris Herndon,TE,28.0,00-0034766,2019,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,2,7.0,0,0.0,0.0,12.0,5.0,0.0,-1.4842536669663584,0,0.5833333333333334,0.07407407407407407,0.05555555555555555,0.15,0.0,0.7000000000000001,1.7000000000000002,1,0.06666666666666667,0.047058823529411764,0.04,0.13764705882352943,0.030434782608695653,0.0,0.0,0.0,0.015217391304347827,0.024347826086956525,0.23333333333333334,0.021039603960396037
